Order_ID,Fecha,Categoria,Producto,Codigo_Producto,Canal,Region,Precio_Unitario,Costo_Unitario,Descuento,Cantidad,Ventas,Cliente_ID
69293,2024-01-25,Oficina,Carpetas,517,Mayorista,Este,24.74,69.54,0.2,1,24.74,2443
37830,2023-08-02,Oficina,Carpetas,781,Mayorista,Oeste,35.96,91.44,0.0,4,143.82,8481
66469,2023-01-21,Muebles,Estantería,420,Distribuidor,Sur,109.81,212.08,0.0,4,439.25,2062
17516,2022-09-23,Tecnología,Laptop Dell,391,Online,Sur,287.87,642.25,0.15,5,1439.35,9250
59208,2023-01-09,Muebles,Silla Ergonómica,190,Online,Norte,124.14,325.62,0.05,4,496.55,5904
83625,2024-12-30,Muebles,Silla Ergonómica,648,Online,Norte,113.55,616.83,0.1,5,567.74,3747
13521,2023-01-15,Tecnología,Laptop Dell,556,Online,Centro,498.43,812.49,0.15,2,996.86,5914
74107,2024-08-26,Oficina,Calculadora,325,Tienda Física,Este,29.27,59.53,0.1,3,87.82,9183
23433,2022-08-17,Muebles,Estantería,792,Mayorista,Este,170.67,347.45,0.1,5,853.33,2419
37638,2023-12-20,Tecnología,Laptop Dell,947,Mayorista,Oeste,134.56,261.54,0.0,4,538.25,4509
76563,2024-05-24,Muebles,Silla Ergonómica,149,Mayorista,Oeste,267.74,254.8,0.05,3,803.22,7716
92342,2023-05-03,Oficina,Carpetas,151,Online,Centro,9.32,24.46,0.2,2,18.65,2346
55452,2023-09-03,Muebles,Estantería,498,Mayorista,Oeste,100.71,225.22,0.2,4,402.85,8869
19780,2023-02-25,Oficina,Bolígrafos,695,Distribuidor,Este,49.24,37.69,0.0,3,147.72,1101
16664,2024-02-14,Oficina,Bolígrafos,228,Online,Sur,15.38,37.98,0.2,4,61.52,1458
84081,2024-11-25,Tecnología,Teclado Mecánico,557,Tienda Física,Este,143.81,143.49,0.1,1,143.81,2940
86070,2024-03-28,Oficina,Bolígrafos,390,Online,Sur,30.6,25.78,0.2,5,152.98,8688
86018,2023-06-07,Oficina,Calculadora,949,Mayorista,Este,27.49,38.91,0.0,3,82.46,4994
63064,2023-07-15,Muebles,Archivador Metálico,431,Distribuidor,Este,264.14,295.06,0.2,4,1056.58,6182
68696,2024-01-24,Muebles,Silla Ergonómica,703,Distribuidor,Este,140.16,451.95,0.1,4,560.65,2333
62378,2023-07-03,Muebles,Escritorio Ejecutivo,438,Mayorista,Oeste,140.98,210.85,0.2,3,422.95,7843
47749,2024-04-11,Muebles,Archivador Metálico,671,Distribuidor,Este,455.29,610.83,0.0,1,455.29,8625
27656,2023-01-28,Oficina,Grapadora,815,Online,Este,38.35,63.05,0.05,1,38.35,8939
81229,2023-02-28,Tecnología,Laptop Dell,368,Online,Norte,124.05,398.41,0.2,1,124.05,3823
47049,2024-04-22,Oficina,Bolígrafos,657,Mayorista,Sur,42.77,31.66,0.0,3,128.3,7636
45260,2024-07-03,Tecnología,Monitor LG,147,Mayorista,Este,651.42,719.7,0.05,1,651.42,7502
51103,2024-10-19,Oficina,Grapadora,886,Tienda Física,Sur,8.49,24.64,0.0,4,33.98,9854
57392,2024-11-25,Tecnología,Monitor LG,614,Mayorista,Centro,403.72,420.13,0.0,3,1211.17,2177
66421,2024-08-05,Oficina,Calculadora,472,Online,Este,51.6,44.4,0.0,4,206.39,2135
24917,2022-12-20,Tecnología,Teclado Mecánico,989,Distribuidor,Sur,186.29,360.66,0.15,3,558.87,8215
20984,2024-05-06,Tecnología,Monitor LG,431,Mayorista,Sur,248.8,328.07,0.15,5,1243.98,5336
81178,2024-11-02,Oficina,Papel A4,705,Tienda Física,Sur,49.86,67.45,0.2,4,199.43,2455
42218,2024-10-15,Tecnología,Webcam HD,862,Online,Este,115.27,192.58,0.0,1,115.27,1455
15128,2024-11-26,Muebles,Escritorio Ejecutivo,476,Tienda Física,Este,92.52,252.0,0.1,3,277.57,7693
41613,2023-12-20,Tecnología,Laptop Dell,775,Online,Norte,100.58,189.92,0.05,5,502.91,8255
48876,2024-04-08,Tecnología,Laptop Dell,526,Distribuidor,Centro,130.46,460.19,0.05,4,521.85,4366
55372,2023-03-06,Oficina,Bolígrafos,683,Mayorista,Sur,17.36,25.16,0.15,1,17.36,8055
31437,2022-07-01,Muebles,Archivador Metálico,836,Online,Sur,325.12,476.15,0.15,2,650.24,6643
86873,2024-01-13,Muebles,Escritorio Ejecutivo,975,Online,Norte,458.11,354.96,0.0,3,1374.33,8964
68031,2024-07-14,Tecnología,Webcam HD,367,Distribuidor,Norte,560.6,1111.8,0.0,5,2802.98,5016
31442,2022-09-02,Oficina,Grapadora,706,Tienda Física,Norte,29.95,25.78,0.15,1,29.95,6852
54684,2023-05-01,Muebles,Silla Ergonómica,248,Online,Norte,336.02,703.24,0.05,3,1008.07,5611
54530,2024-11-08,Muebles,Mesa Reuniones,732,Distribuidor,Oeste,214.25,365.71,0.05,1,214.25,7506
58308,2022-07-14,Oficina,Grapadora,542,Online,Norte,35.46,60.81,0.2,1,35.46,8962
76200,2023-11-23,Oficina,Grapadora,227,Online,Centro,16.09,54.85,0.2,3,48.27,7782
71568,2024-05-21,Muebles,Mesa Reuniones,579,Distribuidor,Oeste,370.71,497.21,0.05,5,1853.54,8234
83548,2024-08-28,Oficina,Papel A4,803,Online,Sur,23.62,45.75,0.15,3,70.85,nan
51154,2023-05-22,Oficina,Papel A4,120,Online,Sur,9.36,13.54,0.05,2,18.72,8798
25576,2024-11-13,Tecnología,Teclado Mecánico,339,Mayorista,Este,252.88,681.93,0.05,5,1264.39,2421
83367,2024-08-13,Muebles,Escritorio Ejecutivo,197,Tienda Física,Centro,368.39,698.47,0.15,3,1105.17,9507
75539,2022-08-25,Muebles,Estantería,942,Tienda Física,Norte,194.37,201.57,0.1,2,388.74,8964
94834,2023-03-16,Tecnología,Monitor LG,987,Online,Norte,452.06,798.96,0.05,1,452.06,4097
50884,2023-07-02,Tecnología,Laptop Dell,654,Online,Sur,484.74,728.35,0.2,3,1454.22,2205
84003,2023-05-22,Muebles,Mesa Reuniones,224,Mayorista,Sur,268.26,377.0,0.15,3,804.78,1199
22771,2022-01-19,Tecnología,Teclado Mecánico,483,Tienda Física,Centro,80.12,360.98,0.1,4,320.47,3599
92838,2024-04-12,Tecnología,Monitor LG,547,Online,Este,382.57,815.12,0.0,5,1912.86,8049
72153,2023-01-01,Muebles,Mesa Reuniones,796,Online,Centro,330.69,606.6,0.0,3,992.08,7986
33136,2024-09-14,Oficina,Calculadora,501,Distribuidor,Centro,39.69,94.06,0.05,4,158.77,2604
69839,2024-09-22,Tecnología,Laptop Dell,337,Tienda Física,Sur,245.8,336.22,0.1,1,245.8,9544
61848,2024-04-16,Oficina,Carpetas,997,Mayorista,Centro,9.54,17.67,0.0,2,19.08,1133
64006,2022-07-12,Oficina,Papel A4,382,Distribuidor,Este,15.34,19.79,0.15,3,46.03,2455
81311,2022-05-12,Muebles,Mesa Reuniones,199,Mayorista,Este,269.89,651.13,0.15,2,539.78,6749
93413,2024-12-23,Tecnología,Teclado Mecánico,470,Distribuidor,Este,241.09,348.53,0.05,1,241.09,1258
73532,2022-02-12,Tecnología,Monitor LG,705,Distribuidor,Centro,746.23,629.44,0.05,1,746.23,8939
52349,2022-04-08,Oficina,Grapadora,459,Online,Centro,43.86,82.99,0.0,4,175.45,5218
66768,2024-05-19,Oficina,Carpetas,143,Online,Oeste,54.86,73.36,0.1,2,109.71,8439
85187,2024-01-27,Muebles,Escritorio Ejecutivo,808,Tienda Física,Este,184.14,642.36,0.0,1,184.14,3959
35714,2024-04-25,Tecnología,Monitor LG,166,Mayorista,Norte,409.93,836.28,0.05,5,2049.64,5078
35124,2022-01-13,Tecnología,Mouse Logitech,587,Tienda Física,Este,57.8,125.9,0.0,5,289.0,8989
40456,2023-05-03,Tecnología,Webcam HD,177,Tienda Física,Centro,292.27,774.18,0.2,5,1461.36,7914
26102,2024-12-17,Oficina,Bolígrafos,164,Tienda Física,Sur,28.44,63.85,0.1,2,56.87,1133
97247,2022-01-18,Muebles,Silla Ergonómica,301,Mayorista,Oeste,55.2,205.1,0.0,3,165.59,7693
86348,2022-10-20,Muebles,Archivador Metálico,259,Distribuidor,Centro,130.86,536.29,0.0,1,130.86,5442
85896,2023-12-02,Tecnología,Mouse Logitech,357,Online,Sur,127.41,425.15,0.2,4,509.63,1455
45542,2024-04-19,Tecnología,Laptop Dell,395,Tienda Física,Sur,280.29,391.45,0.15,1,280.29,8201
72217,2022-04-20,Muebles,Archivador Metálico,560,Online,Oeste,205.14,676.63,0.05,4,820.56,2296
34470,2024-09-21,Muebles,Estantería,771,Mayorista,Oeste,651.68,642.55,0.1,4,2606.71,7693
96896,2022-10-21,Oficina,Calculadora,156,Distribuidor,Norte,2.16,5.04,0.2,1,2.16,9673
87654,2023-06-12,Muebles,Escritorio Ejecutivo,460,Tienda Física,Oeste,209.44,273.72,0.1,1,209.44,4893
82311,2023-08-29,Tecnología,Laptop Dell,179,Distribuidor,Este,68.81,241.91,0.05,4,275.23,9502
54863,2022-08-25,Tecnología,Mouse Logitech,307,Tienda Física,Oeste,538.73,555.67,0.1,1,538.73,9138
57012,2022-09-11,Oficina,Bolígrafos,162,Mayorista,Centro,4.54,7.49,0.0,3,13.62,7800
83785,2022-04-23,Tecnología,Laptop Dell,521,Mayorista,Norte,286.84,399.95,0.1,5,1434.18,8964
47655,2023-03-15,Tecnología,Mouse Logitech,602,Online,Oeste,191.64,583.84,0.0,3,574.91,1618
54261,2022-03-22,Tecnología,Monitor LG,842,Online,Este,317.03,647.35,0.0,1,317.03,4344
15878,2022-02-27,Tecnología,Monitor LG,604,Online,Centro,254.5,609.55,0.1,2,509.0,2979
34456,2022-04-12,Muebles,Escritorio Ejecutivo,260,Online,Sur,397.52,446.39,0.05,5,1987.62,8801
17169,2023-11-11,Tecnología,Webcam HD,620,Mayorista,Norte,330.64,620.16,0.05,5,1653.22,2346
38980,2024-03-14,Tecnología,Webcam HD,678,Distribuidor,Sur,680.34,779.69,0.1,4,2721.34,4627
13098,2024-07-20,Tecnología,Monitor LG,394,Online,Norte,610.57,248.8,0.0,2,1221.13,6304
56778,2023-08-12,Muebles,Mesa Reuniones,966,Mayorista,Norte,230.23,341.68,0.15,4,920.91,8009
64193,2022-09-19,Tecnología,Laptop Dell,648,Distribuidor,Centro,153.33,425.12,0.0,5,766.67,7636
68611,2024-08-04,Oficina,Carpetas,767,Distribuidor,Norte,17.71,10.37,0.0,3,53.14,8989
17781,2022-03-01,Muebles,Escritorio Ejecutivo,692,Tienda Física,Centro,296.06,370.3,0.15,4,1184.25,4225
81657,2024-01-15,Oficina,Bolígrafos,496,Online,Sur,6.61,25.26,0.1,1,6.61,4893
28523,2022-11-23,Oficina,Carpetas,332,Online,Centro,18.18,64.5,0.0,1,18.18,2533
60599,2024-04-23,Oficina,Bolígrafos,617,Online,Este,72.55,87.26,0.05,4,290.19,6308
60647,2022-05-25,Muebles,Estantería,415,Online,Oeste,282.32,634.74,0.0,3,846.97,9801
22572,2022-11-20,Tecnología,Mouse Logitech,204,Distribuidor,Norte,831.54,823.49,0.1,1,831.54,2892
43007,2022-03-02,Muebles,Escritorio Ejecutivo,908,Online,Este,64.69,196.22,0.15,4,258.75,6749
80683,2022-09-13,Muebles,Escritorio Ejecutivo,197,Tienda Física,Este,181.41,502.72,0.05,3,544.24,2860
46911,2022-07-04,Oficina,Bolígrafos,375,Tienda Física,Sur,108.64,74.35,0.05,3,325.93,7326
15312,2024-07-27,Oficina,Calculadora,827,Tienda Física,Sur,29.93,21.97,0.05,1,29.93,8439
29108,2023-05-18,Tecnología,Teclado Mecánico,774,Online,Oeste,209.91,622.3,0.1,1,209.91,7996
87311,2024-09-11,Oficina,Grapadora,300,Mayorista,Este,17.95,27.78,0.2,3,53.86,3337
26740,2023-06-19,Tecnología,Teclado Mecánico,705,Mayorista,Este,431.12,772.55,0.0,5,2155.58,2455
87631,2024-12-26,Tecnología,Webcam HD,138,Online,Centro,254.32,597.65,0.0,4,1017.29,5216
27428,2024-12-25,Muebles,Mesa Reuniones,753,Mayorista,Oeste,179.63,248.37,0.05,4,718.51,8481
83983,2022-04-13,Muebles,Estantería,489,Distribuidor,Oeste,116.18,220.77,0.05,2,232.37,3726
45025,2023-07-12,Muebles,Silla Ergonómica,627,Tienda Física,Centro,326.06,549.08,0.1,5,1630.32,2773
30604,2024-04-25,Oficina,Grapadora,142,Distribuidor,Centro,33.89,70.43,0.0,5,169.46,2886
72568,2022-03-16,Muebles,Silla Ergonómica,613,Online,Norte,340.89,682.94,0.0,1,340.89,8722
74308,2023-08-25,Tecnología,Laptop Dell,920,Tienda Física,Oeste,556.61,629.44,0.05,5,2783.07,3410
65292,2023-02-10,Muebles,Archivador Metálico,894,Online,Sur,357.61,722.55,0.1,1,357.61,2892
70574,2023-02-23,Oficina,Carpetas,401,Tienda Física,Sur,9.64,26.31,0.2,3,28.91,8055
81588,2024-01-09,Tecnología,Teclado Mecánico,995,Mayorista,Oeste,460.44,815.88,0.05,1,460.44,8688
28336,2023-03-21,Oficina,Calculadora,955,Distribuidor,Norte,9.14,19.83,0.1,4,36.57,6365
62217,2023-04-11,Muebles,Escritorio Ejecutivo,220,Online,Centro,154.49,249.51,0.2,3,463.48,7137
38620,2022-08-01,Muebles,Archivador Metálico,485,Tienda Física,Centro,111.09,387.55,0.0,4,444.35,9304
96186,2024-01-17,Tecnología,Laptop Dell,673,Mayorista,Sur,136.22,677.92,0.2,5,681.09,7940
42153,2024-06-18,Tecnología,Laptop Dell,518,Distribuidor,Este,565.6,377.8,0.05,2,1131.21,9657
25893,2023-10-28,Tecnología,Teclado Mecánico,633,Distribuidor,Oeste,227.46,238.96,0.1,5,1137.31,7421
41712,2024-09-23,Tecnología,Webcam HD,791,Mayorista,Oeste,112.09,150.75,0.1,3,336.27,1663
42584,2022-05-24,Tecnología,Monitor LG,513,Mayorista,Centro,441.48,845.64,0.0,3,1324.43,1045
25014,2023-03-28,Tecnología,Laptop Dell,794,Online,Centro,384.96,995.6,0.1,3,1154.88,2979
64393,2024-10-30,Tecnología,Laptop Dell,675,Online,Centro,378.22,597.7,0.2,1,378.22,1151
10585,2023-05-13,Muebles,Archivador Metálico,874,Mayorista,Oeste,192.84,197.01,0.2,3,578.53,3154
94854,2023-01-06,Tecnología,Webcam HD,931,Tienda Física,Sur,180.34,358.42,0.05,3,541.01,6595
52715,2023-04-21,Tecnología,Monitor LG,668,Tienda Física,Centro,706.26,775.53,0.2,3,2118.77,8485
65749,2022-04-29,Oficina,Calculadora,875,Distribuidor,Centro,8.95,13.33,0.05,1,8.95,5698
32935,2023-07-24,Tecnología,Laptop Dell,235,Online,Sur,372.24,464.76,0.1,3,1116.71,8860
42128,2022-01-12,Oficina,Carpetas,414,Online,Norte,11.82,42.86,0.2,2,-23.64,7572
61515,2023-08-02,Tecnología,Laptop Dell,203,Tienda Física,Oeste,183.25,434.85,0.0,5,916.26,3410
15619,2022-03-25,Tecnología,Laptop Dell,998,Online,Norte,412.3,805.97,0.05,2,824.6,5511
40315,2023-10-05,Oficina,Bolígrafos,985,Online,Este,77.06,96.19,0.05,3,231.18,1300
93212,2023-07-13,Oficina,Grapadora,299,Distribuidor,Sur,34.2,41.67,0.0,3,102.59,8315
57934,2022-02-28,Oficina,Papel A4,605,Mayorista,Sur,38.55,65.3,0.15,1,38.55,7858
84058,2024-04-10,Oficina,Grapadora,210,Online,Norte,27.99,28.37,0.1,5,139.96,3626
13985,2024-07-27,Muebles,Mesa Reuniones,188,Online,Centro,722.34,559.48,0.1,2,1444.67,5917
15356,2022-05-30,Oficina,Bolígrafos,789,Mayorista,Este,35.06,68.08,0.0,5,175.3,5218
87582,2022-06-14,Muebles,Escritorio Ejecutivo,191,Online,Oeste,343.42,700.24,0.15,3,1030.26,7858
86581,2022-01-31,Oficina,Grapadora,764,Distribuidor,Este,25.09,45.93,0.05,5,125.45,nan
99191,2024-07-30,Tecnología,Webcam HD,332,Online,Sur,270.77,425.7,0.15,4,1083.08,3626
72690,2023-08-31,Muebles,Escritorio Ejecutivo,439,Online,Sur,119.84,305.68,0.15,4,479.35,3000
63174,2024-07-25,Oficina,Grapadora,407,Online,Sur,9.91,15.8,0.0,1,9.91,7064
62113,2022-12-31,Tecnología,Laptop Dell,338,Tienda Física,Norte,101.08,220.38,0.15,3,303.24,3270
29218,2023-03-07,Muebles,Silla Ergonómica,912,Tienda Física,Norte,254.61,547.26,0.2,1,254.61,7840
81529,2024-04-11,Tecnología,Monitor LG,829,Online,Norte,140.75,223.74,0.0,3,422.24,7665
62948,2022-01-17,Muebles,Estantería,328,Distribuidor,Sur,107.94,530.2,0.15,3,323.83,8345
73530,2024-08-06,Tecnología,Laptop Dell,205,Distribuidor,Centro,191.43,393.3,0.1,1,-191.43,4585
73831,2023-11-07,Muebles,Escritorio Ejecutivo,978,Distribuidor,Sur,148.99,369.36,0.15,4,595.97,8496
38669,2023-04-22,Tecnología,Laptop Dell,323,Online,Centro,648.49,502.86,0.1,1,648.49,9290
78290,2024-07-09,Oficina,Carpetas,269,Online,Sur,34.83,64.15,0.0,3,104.48,9048
48739,2022-09-06,Tecnología,Teclado Mecánico,460,Distribuidor,Oeste,106.02,282.27,0.2,4,424.1,5470
66343,2024-12-05,Tecnología,Mouse Logitech,480,Distribuidor,Sur,375.34,917.97,0.15,2,750.69,7038
41004,2024-05-29,Oficina,Carpetas,345,Online,Norte,9.08,27.21,0.1,5,45.39,2892
74839,2024-08-16,Tecnología,Laptop Dell,439,Mayorista,Este,1016.39,960.95,0.05,5,5081.96,2829
49472,2023-02-26,Tecnología,Mouse Logitech,701,Online,Centro,69.58,200.3,0.05,4,278.31,7245
16186,2024-10-17,Muebles,Archivador Metálico,936,Distribuidor,Norte,260.46,722.28,0.05,1,260.46,9628
32752,2024-08-01,Tecnología,Mouse Logitech,736,Online,Oeste,435.74,735.88,0.0,4,1742.95,8532
11290,2023-03-10,Tecnología,Mouse Logitech,111,Online,Oeste,152.46,446.29,0.2,1,152.46,9217
64857,2022-09-03,Oficina,Bolígrafos,458,Mayorista,Oeste,81.0,37.53,0.2,4,324.02,5113
46174,2022-10-26,Oficina,Bolígrafos,586,Online,Oeste,7.42,20.1,0.2,5,-37.12,6574
61167,2023-10-17,Tecnología,Teclado Mecánico,387,Mayorista,Sur,108.3,356.17,0.1,4,433.19,8662
26611,2023-08-12,Muebles,Archivador Metálico,822,Mayorista,Centro,260.5,392.29,0.1,5,1302.49,6277
49131,2022-11-08,Muebles,Mesa Reuniones,362,Tienda Física,Oeste,71.32,300.68,0.2,4,285.26,5097
91042,2023-10-08,Muebles,Mesa Reuniones,782,Mayorista,Norte,223.09,414.62,0.2,2,446.18,8406
96338,2022-06-14,Oficina,Carpetas,389,Mayorista,Norte,14.57,27.14,0.15,4,58.28,7697
80127,2022-04-05,Oficina,Bolígrafos,766,Online,Este,16.47,31.59,0.15,4,65.89,8255
65892,2023-12-05,Tecnología,Laptop Dell,867,Online,Sur,103.46,561.02,0.05,3,310.38,6711
76736,2023-10-07,Tecnología,Monitor LG,133,Distribuidor,Sur,316.7,656.7,0.0,3,950.1,2969
49390,2022-11-12,Oficina,Bolígrafos,500,Tienda Física,Norte,38.43,88.3,0.1,2,76.86,4689
47681,2024-10-18,Oficina,Carpetas,442,Online,Norte,25.64,29.88,0.15,1,25.64,8512
52919,2022-08-17,Oficina,Papel A4,156,Mayorista,Norte,9.36,19.47,0.1,4,37.42,2954
40157,2023-04-17,Oficina,Bolígrafos,852,Tienda Física,Sur,17.2,19.98,0.2,4,68.81,1534
73885,2024-11-23,Tecnología,Webcam HD,180,Distribuidor,Oeste,241.08,692.47,0.0,5,1205.38,3315
60497,2023-08-14,Muebles,Silla Ergonómica,342,Mayorista,Este,599.5,872.51,0.0,3,1798.49,8937
60806,2024-02-08,Muebles,Silla Ergonómica,221,Distribuidor,Norte,366.12,711.64,0.0,3,1098.36,5158
97099,2024-08-31,Muebles,Silla Ergonómica,990,Tienda Física,Este,457.14,739.15,0.15,2,914.28,nan
28202,2023-08-25,Tecnología,Teclado Mecánico,950,Tienda Física,Sur,600.14,603.38,0.1,1,600.14,1300
18603,2023-12-23,Oficina,Calculadora,393,Tienda Física,Norte,49.15,39.32,0.0,4,196.59,5935
52427,2022-08-25,Muebles,Archivador Metálico,483,Distribuidor,Este,641.27,678.91,0.05,1,641.27,7800
23030,2022-01-07,Muebles,Silla Ergonómica,162,Distribuidor,Este,195.74,319.03,0.05,2,391.47,4076
46797,2022-11-21,Tecnología,Webcam HD,223,Mayorista,Oeste,199.54,291.09,0.05,5,997.68,6546
51956,2023-03-18,Muebles,Archivador Metálico,215,Mayorista,Este,326.06,534.04,0.0,1,326.06,7910
30811,2022-05-21,Tecnología,Teclado Mecánico,202,Online,Norte,320.97,321.93,0.05,3,962.9,6850
55523,2022-01-06,Muebles,Mesa Reuniones,412,Tienda Física,Sur,240.62,238.86,0.15,1,240.62,2072
24213,2024-11-12,Muebles,Escritorio Ejecutivo,399,Tienda Física,Oeste,128.47,224.03,0.0,3,385.42,5017
60974,2022-10-15,Tecnología,Laptop Dell,340,Online,Centro,212.42,461.71,0.2,2,424.83,1847
46232,2024-02-24,Oficina,Bolígrafos,985,Mayorista,Sur,16.03,34.3,0.2,2,32.06,9353
43852,2024-11-21,Oficina,Calculadora,495,Online,Este,14.95,41.99,0.05,3,44.86,8009
77897,2023-03-30,Tecnología,Mouse Logitech,773,Tienda Física,Centro,621.02,787.64,0.0,4,2484.1,8778
71488,2023-11-25,Oficina,Grapadora,305,Distribuidor,Centro,82.85,96.46,0.0,4,331.41,nan
88966,2022-11-01,Muebles,Estantería,140,Tienda Física,Sur,102.87,355.16,0.1,1,102.87,nan
78874,2023-05-10,Tecnología,Webcam HD,207,Distribuidor,Norte,524.38,566.57,0.2,3,1573.15,7665
88536,2023-05-16,Tecnología,Webcam HD,565,Mayorista,Norte,477.58,629.26,0.15,5,2387.9,5542
16491,2024-02-14,Oficina,Papel A4,393,Distribuidor,Norte,15.21,36.63,0.0,3,45.64,4927
20453,2024-03-07,Muebles,Archivador Metálico,502,Mayorista,Oeste,367.35,687.33,0.1,3,1102.06,2353
75951,2023-11-15,Tecnología,Webcam HD,150,Online,Norte,164.42,493.69,0.0,1,164.42,3726
72843,2022-03-21,Muebles,Mesa Reuniones,368,Online,Sur,177.89,594.92,0.15,1,177.89,9335
16315,2024-03-19,Tecnología,Laptop Dell,140,Distribuidor,Oeste,385.38,736.78,0.0,4,1541.52,9854
17631,2024-10-01,Muebles,Escritorio Ejecutivo,250,Distribuidor,Norte,160.96,301.07,0.2,3,482.87,3823
63595,2024-03-14,Tecnología,Teclado Mecánico,303,Distribuidor,Este,610.61,650.51,0.1,3,1831.83,8962
93707,2024-02-02,Muebles,Mesa Reuniones,427,Mayorista,Este,369.78,578.53,0.2,4,1479.11,4764
27142,2022-10-31,Oficina,Papel A4,334,Mayorista,Sur,8.67,39.65,0.05,5,43.35,9657
97714,2023-12-06,Tecnología,Mouse Logitech,137,Distribuidor,Centro,155.89,769.05,0.0,3,467.68,6304
97551,2023-10-11,Tecnología,Monitor LG,449,Mayorista,Centro,220.72,191.41,0.1,5,1103.59,9074
18052,2024-04-14,Tecnología,Laptop Dell,896,Mayorista,Este,304.45,348.82,0.0,4,1217.79,7056
79807,2024-11-11,Oficina,Carpetas,297,Online,Centro,23.84,62.77,0.05,1,23.84,8159
54238,2024-04-10,Oficina,Carpetas,758,Tienda Física,Este,22.7,24.62,0.0,4,90.81,2507
35084,2022-07-28,Muebles,Archivador Metálico,722,Mayorista,Sur,240.84,580.69,0.15,1,240.84,9567
84615,2022-03-15,Oficina,Carpetas,385,Online,Norte,119.28,85.28,0.05,5,596.41,nan
87020,2024-03-11,Oficina,Bolígrafos,266,Tienda Física,Centro,33.18,68.7,0.05,5,165.91,2544
34773,2023-09-18,Tecnología,Mouse Logitech,418,Online,Centro,306.96,337.73,0.1,1,306.96,9632
71636,2023-09-11,Muebles,Estantería,176,Distribuidor,Norte,125.96,408.42,0.2,4,503.83,8442
67521,2022-09-06,Tecnología,Laptop Dell,300,Tienda Física,Este,103.66,286.1,0.1,3,310.97,5470
36331,2022-01-05,Muebles,Escritorio Ejecutivo,866,Distribuidor,Oeste,79.69,242.23,0.05,5,398.47,4172
75392,2022-01-21,Muebles,Silla Ergonómica,825,Mayorista,Centro,110.7,290.8,0.1,2,221.39,2442
22809,2023-01-02,Oficina,Papel A4,153,Online,Este,37.21,18.42,0.1,1,37.21,nan
31739,2024-03-16,Oficina,Carpetas,494,Mayorista,Sur,52.99,67.35,0.05,1,52.99,2795
24268,2024-12-07,Tecnología,Monitor LG,630,Online,Este,226.44,801.21,0.0,3,679.31,nan
81717,2024-12-12,Muebles,Archivador Metálico,756,Tienda Física,Oeste,83.39,181.97,0.1,1,83.39,8240
66287,2024-02-20,Muebles,Estantería,360,Tienda Física,Oeste,136.42,378.76,0.15,1,136.42,9418
90863,2022-11-10,Tecnología,Mouse Logitech,998,Mayorista,Oeste,60.73,233.73,0.0,1,60.73,7940
37527,2024-04-05,Oficina,Calculadora,607,Mayorista,Sur,24.12,50.47,0.1,4,96.46,2424
17623,2024-10-16,Muebles,Estantería,213,Mayorista,Sur,138.81,273.23,0.05,5,694.05,9202
35455,2022-01-13,Muebles,Silla Ergonómica,797,Online,Este,193.52,488.09,0.1,5,967.62,2148
79352,2024-03-18,Muebles,Escritorio Ejecutivo,895,Mayorista,Sur,311.9,525.31,0.2,1,311.9,9054
87503,2023-12-13,Oficina,Calculadora,298,Mayorista,Sur,31.96,76.5,0.05,1,31.96,4764
41114,2023-03-08,Muebles,Estantería,334,Distribuidor,Oeste,159.63,175.2,0.2,1,159.63,3337
22495,2024-01-20,Muebles,Estantería,721,Mayorista,Este,187.06,224.24,0.1,3,561.17,6137
58588,2022-08-27,Oficina,Calculadora,705,Distribuidor,Oeste,16.63,36.5,0.0,1,16.63,2985
88789,2024-05-07,Oficina,Bolígrafos,911,Distribuidor,Este,18.02,30.41,0.0,3,54.05,6200
79796,2022-04-30,Oficina,Carpetas,898,Tienda Física,Norte,32.53,69.7,0.15,3,97.6,7064
56193,2024-10-15,Tecnología,Webcam HD,864,Mayorista,Oeste,82.9,147.06,0.0,4,331.58,nan
92239,2023-03-20,Tecnología,Mouse Logitech,277,Online,Este,202.86,174.88,0.15,3,608.59,3845
48428,2022-06-02,Tecnología,Webcam HD,919,Online,Este,225.53,388.15,0.0,1,225.53,3845
55249,2023-02-11,Tecnología,Laptop Dell,237,Mayorista,Oeste,164.41,217.04,0.0,3,493.22,2440
27365,2024-04-22,Oficina,Grapadora,481,Distribuidor,Oeste,89.14,73.75,0.1,2,178.27,2515
74839,2022-06-14,Tecnología,Laptop Dell,138,Online,Oeste,491.1,938.2,0.0,5,2455.52,6916
99154,2023-07-26,Oficina,Carpetas,479,Online,Norte,52.28,41.42,0.1,5,261.41,1123
50023,2024-11-23,Tecnología,Webcam HD,686,Distribuidor,Oeste,170.48,416.34,0.15,3,511.43,8798
61345,2024-05-19,Muebles,Escritorio Ejecutivo,688,Online,Centro,314.26,396.09,0.15,4,1257.06,3204
23961,2024-03-18,Tecnología,Teclado Mecánico,229,Mayorista,Centro,483.34,732.86,0.05,4,1933.35,2228
39929,2023-10-06,Tecnología,Monitor LG,274,Mayorista,Sur,214.84,476.83,0.2,2,429.68,9801
18745,2023-09-11,Muebles,Estantería,291,Distribuidor,Este,163.48,451.05,0.0,1,163.48,2333
87904,2024-07-16,Muebles,Escritorio Ejecutivo,411,Mayorista,Este,286.69,382.93,0.05,3,860.06,6560
23647,2023-10-24,Muebles,Estantería,637,Distribuidor,Centro,155.68,403.76,0.1,1,155.68,5470
